candidate_id,source_id,review_status,selected_by,reviewed_at,target_usage,rejection_reason,notes
CAND-STG-ART07-0107,SRC-STG-ART07-0107,pending_review,,,animation_source,,source_sha256=9EB6DBF30086F33EBD582D5EFFE7B613C9CFD7B3A6E8D37F8F4F7A49A5C321E7;staged_sha256=9EB6DBF30086F33EBD582D5EFFE7B613C9CFD7B3A6E8D37F8F4F7A49A5C321E7;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\02_left_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0108,SRC-STG-ART07-0108,pending_review,,,animation_source,,source_sha256=4681B50BE12E74713CDCA3EBDD08FCA4C00D391F08C934E80EEAF41D8E5CF019;staged_sha256=4681B50BE12E74713CDCA3EBDD08FCA4C00D391F08C934E80EEAF41D8E5CF019;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\03_right_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0109,SRC-STG-ART07-0109,pending_review,,,animation_source,,source_sha256=6DEC59A712C863AF9FD06C7A92F6670FC4BE4C7EBE5BC40F8CD6D4A14AB29851;staged_sha256=6DEC59A712C863AF9FD06C7A92F6670FC4BE4C7EBE5BC40F8CD6D4A14AB29851;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\04_front_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0110,SRC-STG-ART07-0110,pending_review,,,animation_source,,source_sha256=B40461C59F397F3BBC406ED8538E77AAB433021B4D9D8B396AF243B3B6D04149;staged_sha256=B40461C59F397F3BBC406ED8538E77AAB433021B4D9D8B396AF243B3B6D04149;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\05_back_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0111,SRC-STG-ART07-0111,pending_review,,,animation_source,,source_sha256=2A0B18CA4B9868F9CA200872A924307B380445397BC4B454FF922B2109EBAB39;staged_sha256=2A0B18CA4B9868F9CA200872A924307B380445397BC4B454FF922B2109EBAB39;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\06_left_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0112,SRC-STG-ART07-0112,pending_review,,,animation_source,,source_sha256=469AED55F996858072CA11BFCC6CDD470EAB5CAE7CE1F1025D09BA00CB368455;staged_sha256=469AED55F996858072CA11BFCC6CDD470EAB5CAE7CE1F1025D09BA00CB368455;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\07_right_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0113,SRC-STG-ART07-0113,pending_review,,,animation_source,,source_sha256=4D26359EB19E56A52CCF494FFA5E335B521EC73A868A34F1111B9312BD34D56B;staged_sha256=4D26359EB19E56A52CCF494FFA5E335B521EC73A868A34F1111B9312BD34D56B;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\08_front_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0114,SRC-STG-ART07-0114,pending_review,,,animation_source,,source_sha256=12474198BE522A7A4C31D9036F39E117AB803CA2597C34E662E991440B5C594C;staged_sha256=12474198BE522A7A4C31D9036F39E117AB803CA2597C34E662E991440B5C594C;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\09_back_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0115,SRC-STG-ART07-0115,pending_review,,,animation_source,,source_sha256=78106A95C4DDF5B00C65AFACF377A7E7AD97ECA627415FE59AFF505F12104676;staged_sha256=78106A95C4DDF5B00C65AFACF377A7E7AD97ECA627415FE59AFF505F12104676;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\10_left_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0116,SRC-STG-ART07-0116,pending_review,,,animation_source,,source_sha256=CCB99908443F06E0B36E8D9D8CD90ADA52196BDEF87B7FF1596697F37F5D6DF1;staged_sha256=CCB99908443F06E0B36E8D9D8CD90ADA52196BDEF87B7FF1596697F37F5D6DF1;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huanxiong\frames\11_right_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0117,SRC-STG-ART07-0117,pending_review,,,sprite_sheet_source,,source_sha256=FD9F44BAEC60D4BEEB389CD3D99CD6E3F70BBA11F2B60C93FD4FC90AF5F1E83B;staged_sha256=FD9F44BAEC60D4BEEB389CD3D99CD6E3F70BBA11F2B60C93FD4FC90AF5F1E83B;staged_path=D:\AGAME1\Base Art\07_sprite_sheets\art07_character_candidates\huanxiong\huanxiong_sheet.png;role=sprite_sheet_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0118,SRC-STG-ART07-0118,pending_review,,,animation_source,,source_sha256=BE546A2106994AF26E2D8DA9E4D232AD76E5FC647DA7F34A53FF366D797A4243;staged_sha256=BE546A2106994AF26E2D8DA9E4D232AD76E5FC647DA7F34A53FF366D797A4243;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\00_front_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0119,SRC-STG-ART07-0119,pending_review,,,animation_source,,source_sha256=98B1132B2ED6805AF82D379880622399A1D8204C2620107CA1F0118F50EE0B19;staged_sha256=98B1132B2ED6805AF82D379880622399A1D8204C2620107CA1F0118F50EE0B19;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\01_back_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0120,SRC-STG-ART07-0120,pending_review,,,animation_source,,source_sha256=8CCA7D4F76923864573A1044AB64A7BE9A651105DA4871BA959556EE52DB6438;staged_sha256=8CCA7D4F76923864573A1044AB64A7BE9A651105DA4871BA959556EE52DB6438;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\02_left_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0121,SRC-STG-ART07-0121,pending_review,,,animation_source,,source_sha256=D9517D1F2B1676D7C7B33F7EAC1D686ED050AD9E0B73F4D8E3275259A9FB5980;staged_sha256=D9517D1F2B1676D7C7B33F7EAC1D686ED050AD9E0B73F4D8E3275259A9FB5980;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\03_right_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0122,SRC-STG-ART07-0122,pending_review,,,animation_source,,source_sha256=A92C61AD08D84C0DCC2D742DE725209B960071C897D82D05F7EDF830534D7787;staged_sha256=A92C61AD08D84C0DCC2D742DE725209B960071C897D82D05F7EDF830534D7787;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\04_front_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0123,SRC-STG-ART07-0123,pending_review,,,animation_source,,source_sha256=D97321CFB4D3007EE7876E7628246B8902582AEC22C58E81DF6220D4EB998F15;staged_sha256=D97321CFB4D3007EE7876E7628246B8902582AEC22C58E81DF6220D4EB998F15;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\05_back_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0124,SRC-STG-ART07-0124,pending_review,,,animation_source,,source_sha256=6F83ACB86E816753E3F9E8210EFB09A43184F629AD8D98C80844536D00498538;staged_sha256=6F83ACB86E816753E3F9E8210EFB09A43184F629AD8D98C80844536D00498538;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\06_left_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0125,SRC-STG-ART07-0125,pending_review,,,animation_source,,source_sha256=B53B94A746718D09125448E3A7F10A87FE88AF977AC2C537D046285266FAEB41;staged_sha256=B53B94A746718D09125448E3A7F10A87FE88AF977AC2C537D046285266FAEB41;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\07_right_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0126,SRC-STG-ART07-0126,pending_review,,,animation_source,,source_sha256=33C925C169926E7B3F6F6B912BBE5439F7CA16E0AAC835663FD92E8A838D194A;staged_sha256=33C925C169926E7B3F6F6B912BBE5439F7CA16E0AAC835663FD92E8A838D194A;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\08_front_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0127,SRC-STG-ART07-0127,pending_review,,,animation_source,,source_sha256=C38DD962BE94F967DB703F8CF59DB9A18C44CF21FE6BC256529AB75D3A236757;staged_sha256=C38DD962BE94F967DB703F8CF59DB9A18C44CF21FE6BC256529AB75D3A236757;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\09_back_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0128,SRC-STG-ART07-0128,pending_review,,,animation_source,,source_sha256=4F2D2826CF57611D0341665A58709ADCCB0E9A1DC2C1CB80EF7150EC58CB198B;staged_sha256=4F2D2826CF57611D0341665A58709ADCCB0E9A1DC2C1CB80EF7150EC58CB198B;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\10_left_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0129,SRC-STG-ART07-0129,pending_review,,,animation_source,,source_sha256=AA570BD1D0F49DA98CB9EDD161021636795CECB0EE9DBB00A2A6FAE4F3CBA717;staged_sha256=AA570BD1D0F49DA98CB9EDD161021636795CECB0EE9DBB00A2A6FAE4F3CBA717;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\huli\frames\11_right_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0130,SRC-STG-ART07-0130,pending_review,,,sprite_sheet_source,,source_sha256=D42ADC481A368547C84B2FA6DB36DCBDAAF9A85458202EB0FF71756480931B91;staged_sha256=D42ADC481A368547C84B2FA6DB36DCBDAAF9A85458202EB0FF71756480931B91;staged_path=D:\AGAME1\Base Art\07_sprite_sheets\art07_character_candidates\huli\huli_sheet.png;role=sprite_sheet_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0131,SRC-STG-ART07-0131,pending_review,,,animation_source,,source_sha256=145BA2DDB4A4E1F8C0869F40CF41694E65D858EABCB547A6C726854A1CDC37FD;staged_sha256=145BA2DDB4A4E1F8C0869F40CF41694E65D858EABCB547A6C726854A1CDC37FD;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\00_front_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0132,SRC-STG-ART07-0132,pending_review,,,animation_source,,source_sha256=4AE13C333B8E39E410AF5A0005D7709E5BCC4289F725109593599393373DD2D2;staged_sha256=4AE13C333B8E39E410AF5A0005D7709E5BCC4289F725109593599393373DD2D2;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\01_back_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0133,SRC-STG-ART07-0133,pending_review,,,animation_source,,source_sha256=2FE6687C3A1DF378CD2CFAD3BAF39A4D5126068113979EBCD385FB3C357F8DA8;staged_sha256=2FE6687C3A1DF378CD2CFAD3BAF39A4D5126068113979EBCD385FB3C357F8DA8;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\02_left_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0134,SRC-STG-ART07-0134,pending_review,,,animation_source,,source_sha256=83FB59E63D1E0E48C6EC9E11FCCB0F6050EA44FC9CC71C1A4F4202835078E0F2;staged_sha256=83FB59E63D1E0E48C6EC9E11FCCB0F6050EA44FC9CC71C1A4F4202835078E0F2;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\03_right_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0135,SRC-STG-ART07-0135,pending_review,,,animation_source,,source_sha256=A413697C19777B06FA4AB01552EDBADD0DA3376425BB1176572CD38DB6B0951D;staged_sha256=A413697C19777B06FA4AB01552EDBADD0DA3376425BB1176572CD38DB6B0951D;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\04_front_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0136,SRC-STG-ART07-0136,pending_review,,,animation_source,,source_sha256=03CB44E292793CE64EAE9A42E507704CAC91418D25ABAF4EBEF563E26C9437BC;staged_sha256=03CB44E292793CE64EAE9A42E507704CAC91418D25ABAF4EBEF563E26C9437BC;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\05_back_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0137,SRC-STG-ART07-0137,pending_review,,,animation_source,,source_sha256=BE3B4733049F501E709E0DC508D687359150FF7E2D4BA730937DA3F05B76290A;staged_sha256=BE3B4733049F501E709E0DC508D687359150FF7E2D4BA730937DA3F05B76290A;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\06_left_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0138,SRC-STG-ART07-0138,pending_review,,,animation_source,,source_sha256=63585E63BD4BFA250387545C54B274B332996820F52C260ADAC6C80FCA0B20FC;staged_sha256=63585E63BD4BFA250387545C54B274B332996820F52C260ADAC6C80FCA0B20FC;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\07_right_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0139,SRC-STG-ART07-0139,pending_review,,,animation_source,,source_sha256=1B8ECF7AE2E688B7F9C3313F324862E677DF99268DE3213C3007CB3382507D03;staged_sha256=1B8ECF7AE2E688B7F9C3313F324862E677DF99268DE3213C3007CB3382507D03;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\08_front_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0140,SRC-STG-ART07-0140,pending_review,,,animation_source,,source_sha256=2DCD2615FFB6CDD7D0802559C6E2CC75949856251ADF83501BA7C717AB466301;staged_sha256=2DCD2615FFB6CDD7D0802559C6E2CC75949856251ADF83501BA7C717AB466301;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\09_back_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0141,SRC-STG-ART07-0141,pending_review,,,animation_source,,source_sha256=6BFEDA6E74B6B95002ED60C40660298210F1887A71308ABDEA1E9C3F577D13D6;staged_sha256=6BFEDA6E74B6B95002ED60C40660298210F1887A71308ABDEA1E9C3F577D13D6;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\10_left_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0142,SRC-STG-ART07-0142,pending_review,,,animation_source,,source_sha256=BDD834DB4C9423E7522A82D2D3EE0E2F4EAAD58B54BB6F4A39AC58E7C519714D;staged_sha256=BDD834DB4C9423E7522A82D2D3EE0E2F4EAAD58B54BB6F4A39AC58E7C519714D;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\mao\frames\11_right_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0143,SRC-STG-ART07-0143,pending_review,,,sprite_sheet_source,,source_sha256=F9DDF13447DA0A7723B23D25776E7933D4C52D64EBE859ED0022EDA5EEB2893B;staged_sha256=F9DDF13447DA0A7723B23D25776E7933D4C52D64EBE859ED0022EDA5EEB2893B;staged_path=D:\AGAME1\Base Art\07_sprite_sheets\art07_character_candidates\mao\mao_sheet.png;role=sprite_sheet_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0144,SRC-STG-ART07-0144,pending_review,,,animation_source,,source_sha256=989C2586AFC3FBD0846B67CC285651C0F09C6C141F1B6F2D75019C2A8C89E565;staged_sha256=989C2586AFC3FBD0846B67CC285651C0F09C6C141F1B6F2D75019C2A8C89E565;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\00_front_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0145,SRC-STG-ART07-0145,pending_review,,,animation_source,,source_sha256=47B724F47932A1370FD3F961BC3710D4C4195864FE3A4805CD34B5978AB35F9B;staged_sha256=47B724F47932A1370FD3F961BC3710D4C4195864FE3A4805CD34B5978AB35F9B;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\01_back_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0146,SRC-STG-ART07-0146,pending_review,,,animation_source,,source_sha256=87DC591C293C5C610F82B1E7ACB7DA53E45B79A0D1BA56E1E807EFF98DD4B46B;staged_sha256=87DC591C293C5C610F82B1E7ACB7DA53E45B79A0D1BA56E1E807EFF98DD4B46B;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\02_left_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0147,SRC-STG-ART07-0147,pending_review,,,animation_source,,source_sha256=568BC36ABCBA7DD089184C42283E2C1A3A09FCB96D25A64631F48648A8FCE456;staged_sha256=568BC36ABCBA7DD089184C42283E2C1A3A09FCB96D25A64631F48648A8FCE456;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\03_right_idle.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0148,SRC-STG-ART07-0148,pending_review,,,animation_source,,source_sha256=3152AE6376B3265C1F1DD56F11FA110802726DE770468195C6C7BCC3C64322DF;staged_sha256=3152AE6376B3265C1F1DD56F11FA110802726DE770468195C6C7BCC3C64322DF;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\04_front_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0149,SRC-STG-ART07-0149,pending_review,,,animation_source,,source_sha256=A2A1FC6F06FF272C692237019295CFA09D222D92B65C5C62E74EB3162553434C;staged_sha256=A2A1FC6F06FF272C692237019295CFA09D222D92B65C5C62E74EB3162553434C;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\05_back_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0150,SRC-STG-ART07-0150,pending_review,,,animation_source,,source_sha256=DF19586C37BD705794FBA4E36C0E1F643735B6500EDBF15E9B25E33135196AEA;staged_sha256=DF19586C37BD705794FBA4E36C0E1F643735B6500EDBF15E9B25E33135196AEA;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\06_left_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0151,SRC-STG-ART07-0151,pending_review,,,animation_source,,source_sha256=2731167C3DA031A924F2D1A2F99E4DFB2AF2D014F9214672678C4C6A353F50FB;staged_sha256=2731167C3DA031A924F2D1A2F99E4DFB2AF2D014F9214672678C4C6A353F50FB;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\07_right_walk_1.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0152,SRC-STG-ART07-0152,pending_review,,,animation_source,,source_sha256=17CFC58F79B41840BFE8CAA8742FC0AD80EF5CC8D6E8F9802C65693A23F23F13;staged_sha256=17CFC58F79B41840BFE8CAA8742FC0AD80EF5CC8D6E8F9802C65693A23F23F13;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\08_front_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0153,SRC-STG-ART07-0153,pending_review,,,animation_source,,source_sha256=2F832C4B4DE0DF4262F82B6F5FA594837FE417B1D8CB19411E610C1B233C22AD;staged_sha256=2F832C4B4DE0DF4262F82B6F5FA594837FE417B1D8CB19411E610C1B233C22AD;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\09_back_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0154,SRC-STG-ART07-0154,pending_review,,,animation_source,,source_sha256=CDF41E9D8C417F2920EFDEC45ED8850A2310364FD5A46BD68A5F52AABBEAF35F;staged_sha256=CDF41E9D8C417F2920EFDEC45ED8850A2310364FD5A46BD68A5F52AABBEAF35F;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\10_left_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0155,SRC-STG-ART07-0155,pending_review,,,animation_source,,source_sha256=7F9BF90DF8E3A5E8BE5C592B498A4FD942A0FC0AE80F1CCC32F10FCB132F3C6F;staged_sha256=7F9BF90DF8E3A5E8BE5C592B498A4FD942A0FC0AE80F1CCC32F10FCB132F3C6F;staged_path=D:\AGAME1\Base Art\06_animation_sources\art07_character_candidates\tuzi\frames\11_right_walk_2.png;role=animation_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0156,SRC-STG-ART07-0156,pending_review,,,sprite_sheet_source,,source_sha256=7BE0712A8D32583A3B557E02DA9782A23352F88828C2A88FC963C5E5E1CE65BE;staged_sha256=7BE0712A8D32583A3B557E02DA9782A23352F88828C2A88FC963C5E5E1CE65BE;staged_path=D:\AGAME1\Base Art\07_sprite_sheets\art07_character_candidates\tuzi\tuzi_sheet.png;role=sprite_sheet_source;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0157,SRC-STG-ART07-0157,pending_review,,,visual_target;reference_only,,source_sha256=5B74ACCCAF1D3C7AA7325971D5C9F2F65F2CCB9E74E06E500B311DACB645A4EB;staged_sha256=5B74ACCCAF1D3C7AA7325971D5C9F2F65F2CCB9E74E06E500B311DACB645A4EB;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\6.17问题1.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0158,SRC-STG-ART07-0158,pending_review,,,visual_target;reference_only,,source_sha256=C50C9C9B808BFE133259FE7ABEC56661334D5C34F9CCE879322E2FC4DCE7B9E0;staged_sha256=C50C9C9B808BFE133259FE7ABEC56661334D5C34F9CCE879322E2FC4DCE7B9E0;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\6.17问题2.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0159,SRC-STG-ART07-0159,pending_review,,,visual_target;reference_only,,source_sha256=A969173AEFD53D498396DE663F5932B4F770FCBCE4AE06169F8CC949B9C85D3A;staged_sha256=A969173AEFD53D498396DE663F5932B4F770FCBCE4AE06169F8CC949B9C85D3A;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\6.17问题3.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0160,SRC-STG-ART07-0160,pending_review,,,visual_target;reference_only,,source_sha256=BA20EF90C83152B6AA12BB2367DC29D0E1CC7460AFE924BA4F85B39600C04211;staged_sha256=BA20EF90C83152B6AA12BB2367DC29D0E1CC7460AFE924BA4F85B39600C04211;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\6.17问题4.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0161,SRC-STG-ART07-0161,pending_review,,,visual_target;reference_only,,source_sha256=FDABA44239587B784C10278C45BEE93B01167F024C714FD956265BDE263D2F36;staged_sha256=FDABA44239587B784C10278C45BEE93B01167F024C714FD956265BDE263D2F36;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\出发探索确定.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0162,SRC-STG-ART07-0162,pending_review,,,visual_target;reference_only,,source_sha256=1DB793A623237CEDB1F0C9F3B3B698FFD6ACAB43CC4D9DBF181BB1B481CA1426;staged_sha256=1DB793A623237CEDB1F0C9F3B3B698FFD6ACAB43CC4D9DBF181BB1B481CA1426;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\出发探索示例.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0163,SRC-STG-ART07-0163,pending_review,,,visual_target;reference_only,,source_sha256=4828A818409AC8CB5EA21583514F03F365EC263A6C3CF892DB86D0C76940BA65;staged_sha256=4828A818409AC8CB5EA21583514F03F365EC263A6C3CF892DB86D0C76940BA65;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\长期系统确定.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0164,SRC-STG-ART07-0164,pending_review,,,visual_target;reference_only,,source_sha256=6AC929DBC2180AB825D7BB0515126CA161FB3B504811F05A646D128BA10EB77B;staged_sha256=6AC929DBC2180AB825D7BB0515126CA161FB3B504811F05A646D128BA10EB77B;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\长期系统示例.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
CAND-STG-ART07-0165,SRC-STG-ART07-0165,pending_review,,,visual_target;reference_only,,source_sha256=9B3B8F361388D6C773AAC18B92CDB58BF7FFC3BE454A5AD636E68FEA89228B89;staged_sha256=9B3B8F361388D6C773AAC18B92CDB58BF7FFC3BE454A5AD636E68FEA89228B89;staged_path=D:\AGAME1\Base Art\08_visual_targets\ui_mockups\主菜单确定.png;role=visual_target;reference_only;runtime_import_status=not_ready;art_stage=ART07;copy_action=copied
